symbol,side,system,trend_tf,trigger_tf,entry_time,entry_price,exit_time,exit_price,exit_reason,pnl_points,pnl_pct,pnl_pct_net,lot_size,fee_pct_rt
BTCUSD,SELL,swing_4h_1h,4h,1h,2025-01-13 01:00:00+00:00,94180.5,2025-01-13 15:00:00+00:00,92693.7466,trailing_sl_hit,1486.7534,1.5786,1.5776,100,0.001
BTCUSD,BUY,swing_4h_1h,4h,1h,2025-01-16 15:00:00+00:00,99258.0,2025-01-18 08:00:00+00:00,102385.2488,trailing_sl_hit,3127.2488,3.1506,3.1496,100,0.001
BTCUSD,BUY,swing_4h_1h,4h,1h,2025-01-18 08:00:00+00:00,103242.5,2025-01-19 22:00:00+00:00,103194.5983,trailing_sl_hit,-47.9017,-0.0464,-0.0474,100,0.001
BTCUSD,BUY,swing_4h_1h,4h,1h,2025-01-20 06:00:00+00:00,107516.0,2025-01-20 15:00:00+00:00,104858.1881,trailing_sl_hit,-2657.8119,-2.472,-2.473,100,0.001
BTCUSD,BUY,swing_4h_1h,4h,1h,2025-01-20 16:00:00+00:00,106685.5,2025-01-20 17:00:00+00:00,103883.3967,trailing_sl_hit,-2802.1033,-2.6265,-2.6275,100,0.001
BTCUSD,BUY,swing_4h_1h,4h,1h,2025-01-21 11:00:00+00:00,103725.0,2025-01-23 02:00:00+00:00,102131.5087,trailing_sl_hit,-1593.4913,-1.5363,-1.5373,100,0.001
BTCUSD,SELL,swing_4h_1h,4h,1h,2025-02-13 05:00:00+00:00,96629.0,2025-02-14 16:00:00+00:00,97661.3686,trailing_sl_hit,-1032.3686,-1.0684,-1.0694,100,0.001
BTCUSD,SELL,swing_4h_1h,4h,1h,2025-02-17 15:00:00+00:00,95605.0,2025-02-17 21:00:00+00:00,96279.068,trailing_sl_hit,-674.068,-0.7051,-0.7061,100,0.001
BTCUSD,SELL,swing_4h_1h,4h,1h,2025-02-24 01:00:00+00:00,95934.0,2025-02-28 15:00:00+00:00,83557.1622,trailing_sl_hit,12376.8378,12.9014,12.9004,100,0.001
BTCUSD,SELL,swing_4h_1h,4h,1h,2025-03-10 13:00:00+00:00,81505.5,2025-03-11 11:00:00+00:00,81938.2766,trailing_sl_hit,-432.7766,-0.531,-0.532,100,0.001
BTCUSD,SELL,swing_4h_1h,4h,1h,2025-03-11 14:00:00+00:00,79743.5,2025-03-11 15:00:00+00:00,81503.0145,trailing_sl_hit,-1759.5145,-2.2065,-2.2075,100,0.001
BTCUSD,SELL,swing_4h_1h,4h,1h,2025-03-12 04:00:00+00:00,81777.0,2025-03-12 12:00:00+00:00,83212.6707,trailing_sl_hit,-1435.6707,-1.7556,-1.7566,100,0.001
BTCUSD,SELL,swing_4h_1h,4h,1h,2025-03-12 14:00:00+00:00,81500.5,2025-03-12 19:00:00+00:00,83029.7593,trailing_sl_hit,-1529.2593,-1.8764,-1.8774,100,0.001
BTCUSD,SELL,swing_4h_1h,4h,1h,2025-03-13 11:00:00+00:00,82940.0,2025-03-14 12:00:00+00:00,83329.0708,trailing_sl_hit,-389.0708,-0.4691,-0.4701,100,0.001
BTCUSD,SELL,swing_4h_1h,4h,1h,2025-03-30 03:00:00+00:00,83045.5,2025-03-31 14:00:00+00:00,83388.0088,trailing_sl_hit,-342.5088,-0.4124,-0.4134,100,0.001
BTCUSD,SELL,swing_4h_1h,4h,1h,2025-03-31 19:00:00+00:00,82415.5,2025-04-01 07:00:00+00:00,83505.1865,trailing_sl_hit,-1089.6865,-1.3222,-1.3232,100,0.001
BTCUSD,SELL,swing_4h_1h,4h,1h,2025-04-04 01:00:00+00:00,82659.5,2025-04-04 07:00:00+00:00,83701.9784,trailing_sl_hit,-1042.4784,-1.2612,-1.2622,100,0.001
BTCUSD,SELL,swing_4h_1h,4h,1h,2025-04-04 10:00:00+00:00,82536.5,2025-04-04 15:00:00+00:00,83654.0211,trailing_sl_hit,-1117.5211,-1.354,-1.355,100,0.001
BTCUSD,SELL,swing_4h_1h,4h,1h,2025-04-07 15:00:00+00:00,78444.5,2025-04-08 01:00:00+00:00,80551.8435,trailing_sl_hit,-2107.3435,-2.6864,-2.6874,100,0.001
BTCUSD,SELL,swing_4h_1h,4h,1h,2025-04-08 08:00:00+00:00,79129.5,2025-04-09 17:00:00+00:00,78469.9293,trailing_sl_hit,659.5707,0.8335,0.8325,100,0.001
BTCUSD,BUY,swing_4h_1h,4h,1h,2025-04-24 13:00:00+00:00,92768.5,2025-04-27 13:00:00+00:00,93564.9084,trailing_sl_hit,796.4084,0.8585,0.8575,100,0.001
BTCUSD,BUY,swing_4h_1h,4h,1h,2025-04-27 18:00:00+00:00,94250.0,2025-04-27 22:00:00+00:00,93739.4167,trailing_sl_hit,-510.5833,-0.5417,-0.5427,100,0.001
BTCUSD,BUY,swing_4h_1h,4h,1h,2025-04-28 04:00:00+00:00,93981.5,2025-04-28 14:00:00+00:00,93811.3126,trailing_sl_hit,-170.1874,-0.1811,-0.1821,100,0.001
BTCUSD,BUY,swing_4h_1h,4h,1h,2025-04-28 14:00:00+00:00,94368.0,2025-04-28 15:00:00+00:00,93523.1534,trailing_sl_hit,-844.8466,-0.8953,-0.8963,100,0.001
BTCUSD,BUY,swing_4h_1h,4h,1h,2025-04-28 19:00:00+00:00,94745.0,2025-04-29 23:00:00+00:00,93849.7416,trailing_sl_hit,-895.2584,-0.9449,-0.9459,100,0.001
BTCUSD,BUY,swing_4h_1h,4h,1h,2025-04-30 03:00:00+00:00,94988.0,2025-04-30 13:00:00+00:00,94235.6486,trailing_sl_hit,-752.3514,-0.792,-0.793,100,0.001
BTCUSD,BUY,swing_4h_1h,4h,1h,2025-04-30 20:00:00+00:00,94515.5,2025-05-03 10:00:00+00:00,95852.5979,trailing_sl_hit,1337.0979,1.4147,1.4137,100,0.001
BTCUSD,BUY,swing_4h_1h,4h,1h,2025-05-07 20:00:00+00:00,96733.0,2025-05-12 14:00:00+00:00,103259.4987,trailing_sl_hit,6526.4987,6.7469,6.7459,100,0.001
BTCUSD,BUY,swing_4h_1h,4h,1h,2025-05-13 09:00:00+00:00,103417.5,2025-05-15 05:00:00+00:00,102381.7106,trailing_sl_hit,-1035.7894,-1.0016,-1.0026,100,0.001
BTCUSD,BUY,swing_4h_1h,4h,1h,2025-05-15 15:00:00+00:00,103221.0,2025-05-18 18:00:00+00:00,104198.863,trailing_sl_hit,977.863,0.9473,0.9463,100,0.001
BTCUSD,BUY,swing_4h_1h,4h,1h,2025-05-19 14:00:00+00:00,104286.0,2025-05-21 17:00:00+00:00,106310.3289,trailing_sl_hit,2024.3289,1.9411,1.9401,100,0.001
BTCUSD,BUY,swing_4h_1h,4h,1h,2025-05-21 18:00:00+00:00,106923.0,2025-05-23 11:00:00+00:00,108972.6114,trailing_sl_hit,2049.6114,1.9169,1.9159,100,0.001
BTCUSD,BUY,swing_4h_1h,4h,1h,2025-05-24 10:00:00+00:00,109055.0,2025-05-24 22:00:00+00:00,107983.9181,trailing_sl_hit,-1071.0819,-0.9821,-0.9831,100,0.001
BTCUSD,BUY,swing_4h_1h,4h,1h,2025-05-25 22:00:00+00:00,109137.5,2025-05-27 01:00:00+00:00,108283.7908,trailing_sl_hit,-853.7092,-0.7822,-0.7832,100,0.001
BTCUSD,BUY,swing_4h_1h,4h,1h,2025-06-10 15:00:00+00:00,108985.5,2025-06-11 18:00:00+00:00,108373.7752,trailing_sl_hit,-611.7248,-0.5613,-0.5623,100,0.001
